rank,word,meaning_ko,example_en,pos,cefr,score,subtlex_count,opensubtitles_count,source
2821,thorough,주도,Try using “thorough” in a sentence of your own today.,other,B1,58.48,240,4010,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2822,riddle,난제,It's a riddle wrapped in a mystery inside an enigma.,other,B2,58.47,378,4972,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2823,partial,부분적인,Try using “partial” in a sentence of your own today.,other,B1,58.47,255,3643,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2824,blossom,꽃,"Cherry blossom, cedar and white birch trees provide different flavors of alcohol in Japan.",other,B2,58.46,302,6853,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2825,bun,롤빵,She tied her hair into a bun.,,B2,58.46,342,5728,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2826,motivate,꼬드기다,They motivate each other to succeed.,other,B1,58.46,232,4175,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2827,mend,수선하다,Try using “mend” in a sentence of your own today.,,B1,58.46,232,4175,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2828,careless,경솔한,I make a lot of careless mistakes.,,B1,58.46,251,3727,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2829,jerk,포육,You pride yourself on being a jerk.,other,C2,58.45,2071,25976,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2830,tutor,후견인,Try using “tutor” in a sentence of your own today.,other,B2,58.45,373,4988,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2831,limp,절다,Try using “limp” in a sentence of your own today.,other,B1,58.45,256,3576,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2832,vegetarian,채식의,Mary has been a vegetarian for donkey's years.,other,B1,58.44,239,3931,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2833,cooper,술장수,Try using “cooper” in a sentence of your own today.,other,C1,58.43,906,11490,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2834,via,경유,"The Dutch word ""gabber"" comes from Hebrew via Yiddish.",other,B1,58.43,180,5929,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2835,compose,식자하다,I can read French much better than I can speak or compose in it.,other,B1,58.43,228,4190,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2836,verse,귀절,The whole work is written in blank verse.,other,B2,58.42,350,5388,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2837,impulse,변덕,I have an impulse control problem.,other,B2,58.42,379,4791,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2838,realistic,현실적,That's not a realistic way of going about this.,other,B1,58.42,235,3978,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2839,restrict,제한하다,Try using “restrict” in a sentence of your own today.,other,B1,58.42,257,3486,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2840,quietly,몰래,Espionage changes the course of history quietly.,other,A2,58.41,629,15115,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2841,correction,교정,Try using “correction” in a sentence of your own today.,other,B1,58.41,237,3904,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2842,biology,생물학,I got into biology because of my partner.,other,B1,58.41,250,3617,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2843,exploit,이용하다,Employers don't create work; they exploit it.,other,B2,58.4,320,6066,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2844,thoughtful,사려 깊은,Thank you for your thoughtful and compassionate response.,other,B2,58.4,398,4405,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2845,furious,격노한,Try using “furious” in a sentence of your own today.,other,B2,58.39,306,6452,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2846,database,데이터베이스,It's a database of voices that gets used for speech recognition.,other,B2,58.39,332,5689,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2847,transmit,전래,Try using “transmit” in a sentence of your own today.,other,B2,58.39,368,4889,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2848,sheer,가파른,The sheer volume of disinformation is difficult to rebut.,other,B1,58.39,236,3893,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2849,knit,찌푸리다,Ruth taught me to knit.,other,B1,58.39,253,3495,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2850,struck,강타한,They've always struck me as fake and empty.,other,C1,58.38,826,12749,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2851,motel,모텔,Try using “motel” in a sentence of your own today.,other,C1,58.38,982,9844,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2852,junk,고철,Tom is back on the junk.,other,A2,58.37,799,10313,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2853,brag,뻐기다,Try using “brag” in a sentence of your own today.,,B2,58.37,344,5338,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2854,medal,기장,I heard they gave you a medal.,other,A2,58.36,800,10230,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2855,sensible,알아채고,I wish these pious people had reached more sensible conclusions.,other,B2,58.36,347,5231,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2856,enthusiasm,열정,Mary appreciates Tom's enthusiasm when it comes to discovering new things.,other,B1,58.36,238,3764,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2857,permanently,영구적으로,Tom doesn't deserve to be permanently banned.,other,B1,58.36,245,3594,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2858,kneel,무릎꿇다,Try using “kneel” in a sentence of your own today.,,B2,58.35,341,5336,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2859,refresh,충전하다,I get an error when I refresh the page.,other,B2,58.35,363,4861,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2860,dorm,기숙사,He bought a mini fridge for his dorm room.,other,B2,58.35,406,4120,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2861,suitcase,슈트케이스,Try using “suitcase” in a sentence of your own today.,,A2,58.34,776,10519,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2862,dessert,디저트,Shall we retire to the drawing-room for dessert?,other,A2,58.34,781,10434,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2863,applied,적용된,I applied on their website for a job.,other,B2,58.34,314,5987,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2864,fin,발갈퀴,Try using “fin” in a sentence of your own today.,other,B2,58.34,325,5693,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2865,warmth,온정,Cats snuggle for warmth and to show affection.,other,B1,58.34,227,3970,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2866,parallel,평행의,"In a parallel universe, that might be true.",other,B1,58.34,235,3773,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2867,runaway,탈주,Try using “runaway” in a sentence of your own today.,other,B1,58.34,248,3485,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2868,novel,소설,Some believe the novel was ghostwritten by Canadian author Tom Jackson.,other,A2,58.33,673,12919,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2869,dennis,데니스,Try using “dennis” in a sentence of your own today.,other,C1,58.33,854,11751,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2870,delete,삭제하다,Delete my account and stop sending me emails.,other,B1,58.33,171,5982,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2871,sperm,정액,Try using “sperm” in a sentence of your own today.,other,B2,58.33,322,5741,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2872,handkerchief,수건,Try using “handkerchief” in a sentence of your own today.,,B1,58.33,241,3607,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2873,appreciation,양지,Mary's travels have deepened her appreciation for different cultures.,other,B1,58.33,262,3205,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2874,oliver,올리버,Try using “oliver” in a sentence of your own today.,other,C1,58.32,753,13994,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2875,recent,최근의,"In light of recent events, it makes sense.",other,A2,58.32,669,12948,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2876,tumor,종기,That isn't a tumor.,other,B2,58.32,318,5796,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2877,carnival,광란,Try using “carnival” in a sentence of your own today.,other,B2,58.32,382,4420,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2878,mild,가벼운,I have mild COVID.,other,B1,58.32,245,3500,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2879,furniture,가구,"The furniture was beautifully polished, but did not have a bright gloss.",other,A2,58.31,770,10487,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2880,makeup,조립,"""I don't think you need to wear makeup."" ""What if I want to?""",other,C1,58.3,792,12834,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2881,feature,기능,"This thing has a safety feature built in, I'll bet.",other,A2,58.3,688,12230,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2882,ace,능수,It's always good to meet another ace person.,other,C1,58.3,953,9734,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2883,asian,아시아의,The courier is enamored with East Asian cinema.,other,B2,58.3,300,6255,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2884,subtle,희박한,Cat communication is subtle.,other,B2,58.3,354,4891,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2885,marker,묘비,"That's a marker, not a pen.",other,B2,58.3,387,4275,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2886,arise,생기다,Seldom do opportunities like this arise.,other,B1,58.3,223,3969,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2887,roam,배회,Wild tigers have been offered a lifeline by countries where they still roam.,,B2,58.29,298,6278,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2888,brake,고사리,"Gas on the right, brake on the left.",other,A2,58.28,668,12609,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2889,trauma,외상,I wonder if it might be trauma-related.,other,C1,58.28,906,10386,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2890,solar,태양의,It just hits you in the solar plexus.,other,B2,58.28,236,8753,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2891,descend,내리다,"English, Russian, and Hindi descend from a common ancestor language.",,B2,58.28,310,5872,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2892,download,다운로드,I'm not going to download your app.,other,B2,58.28,313,5797,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2893,expedition,급속,The space expedition was filled with breathtaking moments.,other,B2,58.28,318,5648,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2894,despise,경멸하다,Try using “despise” in a sentence of your own today.,,B2,58.28,341,5103,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2895,kidnap,채가다,Try using “kidnap” in a sentence of your own today.,,C2,58.27,1804,28352,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2896,greek,그시스의,My dream is to study Ancient Greek in Athens.,other,C1,58.27,725,14331,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2897,passionate,열렬한,Tom and Mary are passionate about preserving biodiversity.,other,B2,58.27,306,5934,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2898,initiate,신입자,Try using “initiate” in a sentence of your own today.,other,B2,58.27,338,5119,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2899,extent,넓이,I work to the extent my disability allows.,other,B1,58.27,207,4350,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2900,indication,표시,Try using “indication” in a sentence of your own today.,other,B1,58.27,238,3549,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2901,parachute,낙하산,Tom's parachute failed to open.,,B1,58.27,239,3523,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2902,beth,베트,Try using “beth” in a sentence of your own today.,other,C1,58.26,813,12061,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2903,convict,기결수,Try using “convict” in a sentence of your own today.,,C1,58.26,827,11708,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2904,grain,곡물,They love to go against the grain.,other,B2,58.26,294,6276,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2905,elegant,우아한,Your proof is elegant.,other,B2,58.26,320,5512,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2906,instruct,교육하다,Try using “instruct” in a sentence of your own today.,other,B2,58.26,346,4910,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2907,disturbance,소동,Try using “disturbance” in a sentence of your own today.,other,B1,58.26,243,3413,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2908,mason,석공,Do you have a Mason jar?,other,C1,58.25,722,14242,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2909,chart,도표,Try using “chart” in a sentence of your own today.,other,A2,58.25,851,8664,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2910,probe,조사하다,We need to probe Uranus.,other,B2,58.25,323,5422,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2911,transplant,이식하다,Try using “transplant” in a sentence of your own today.,other,B2,58.25,323,5412,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2912,gravy,고깃국물,Try using “gravy” in a sentence of your own today.,,B1,58.25,269,2924,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2913,bargain,거래,Tom drives a hard bargain.,other,A2,58.24,787,9686,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2914,exaggerate,과장하다,Try using “exaggerate” in a sentence of your own today.,,B2,58.24,284,6500,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2915,establishment,설립,Transphobes want to force the medical establishment to ignore science.,other,B1,58.24,224,3792,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2916,motto,표어,Does your family have a “motto” – spoken or unspoken?,other,B1,58.24,261,3032,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2917,scale,흐림,"History is being repeated, but on a far vaster scale.",other,A2,58.23,615,13800,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2918,hack,삯말,Tom Jackson is a partisan hack.,other,C1,58.23,771,12759,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2919,comic,만화란,Try using “comic” in a sentence of your own today.,other,A2,58.23,773,9869,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2920,cruise,만유,They took a sunset cruise along the coastline.,other,A2,58.23,808,9209,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2921,favourite,좋아하는,Tom's favourite show is Game of Thrones.,other,C1,58.22,781,12407,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2922,hilarious,아주 웃긴,Tom is known for his hilarious malapropisms.,other,B2,58.22,295,6069,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2923,senate,상원,Try using “senate” in a sentence of your own today.,other,B2,58.22,331,5100,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2924,artery,동맥,Try using “artery” in a sentence of your own today.,other,B2,58.22,357,4576,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2925,unlucky,공교로운,Try using “unlucky” in a sentence of your own today.,,B1,58.22,210,4121,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2926,surgical,외과의,Try using “surgical” in a sentence of your own today.,other,B2,58.22,409,3735,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2927,retain,유지하다,"In Yiddish, unlike German, subordinate clauses retain the verb-second word order.",other,B1,58.22,233,3540,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2928,slept,잠을 잤다,I never slept on that bench when I was homeless.,other,C2,58.21,1810,27077,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2929,supervisor,감독자,I'll need to speak to my supervisor about that.,other,B2,58.21,323,5260,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2930,postpone,물리다,Try using “postpone” in a sentence of your own today.,,B2,58.21,341,4853,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2931,blessing,가호,Could this be a blessing in disguise?,other,B1,58.21,206,4210,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2932,strangely,이상하게도,Try using “strangely” in a sentence of your own today.,,B1,58.21,228,3612,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2933,embarrassment,당혹,Laïcité is an embarrassment to the secular world.,,B1,58.21,250,3168,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2934,sooner,더 빨리,I imagine I'll have it done much sooner.,other,C2,58.2,1891,25236,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2935,grid,격자,What's the point of camping if you're on the grid the whole time?,other,B2,58.2,311,5544,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2936,construct,건설하다,"""Judeo-Christianity"" is a 20th-century construct.",other,B1,58.2,197,4476,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
2937,brazil,브라질,A fascist coup attempt is underway in Brazil.,other,B2,58.19,269,6802,SUBTLEX-US + OpenSubtitles 2018 / examples: Tatoeba CC0
